seed,gtnum,sites,duprate,lossrate,transferrate,pop,indelible_rate,avg_bs,nb_leaves,avg_brlen,height,max_copy,mean_copy,rf_eccetera,rf_iqtree
3019,39,300,0,0,1.0,10,0.413228,64.68181818181819,25,0.05109580145833336,0.52382171,1,1.0,0.09090909090909091,0.36363636363636365
3019,40,300,0,0,1.0,10,5.800861,83.22727272727273,25,0.028622927499999996,0.2499201,1,1.0,0.18181818181818182,0.18181818181818182
3019,41,300,0,0,1.0,10,2.058856,72.72727272727273,25,0.05445165229166667,0.60564797,1,1.0,0.3181818181818182,0.18181818181818182
3019,42,300,0,0,1.0,10,2.287179,75.0909090909091,25,0.028667952083333347,0.29363884,1,1.0,0.13636363636363635,0.18181818181818182
3019,43,300,0,0,1.0,10,0.279275,57.13636363636363,25,0.080845770625,0.91390359,1,1.0,0.3181818181818182,0.36363636363636365
3019,44,300,0,0,1.0,10,6.718297,70.45454545454545,25,0.04585107562500001,0.5522987699999999,1,1.0,0.22727272727272727,0.22727272727272727
3019,45,300,0,0,1.0,10,3.283066,71.36363636363636,25,0.06009037312500001,0.9603289100000001,1,1.0,0.13636363636363635,0.5
3019,46,300,0,0,1.0,10,0.369068,68.68181818181819,25,0.046141551875,0.58932057,1,1.0,0.5,0.5
3019,47,300,0,0,1.0,10,1.321223,77.95454545454545,25,0.019937510416666658,0.22323542000000002,1,1.0,0.22727272727272727,0.3181818181818182
3019,48,300,0,0,1.0,10,0.483375,71.18181818181819,25,0.05671531208333333,0.6347895800000001,1,1.0,0.18181818181818182,0.2727272727272727
3019,49,300,0,0,1.0,10,0.986499,79.0,25,0.04907389187499999,0.6430000400000001,1,1.0,0.2727272727272727,0.2727272727272727
3019,50,300,0,0,1.0,10,1.655488,65.95454545454545,25,0.042091120416666676,0.47278111,1,1.0,0.3181818181818182,0.36363636363636365
3019,51,300,0,0,1.0,10,0.587768,60.86363636363637,25,0.029445257291666683,0.50486917,1,1.0,0.22727272727272727,0.45454545454545453
3019,52,300,0,0,1.0,10,4.4475,72.31818181818181,25,0.037232220833333336,0.35281447,1,1.0,0.2727272727272727,0.22727272727272727
3019,53,300,0,0,1.0,10,1.123577,73.0909090909091,25,0.040955478958333354,0.45429429,1,1.0,0.045454545454545456,0.09090909090909091
3019,54,300,0,0,1.0,10,0.2064,58.40909090909091,25,0.02776790145833333,0.29914214,1,1.0,0.3181818181818182,0.36363636363636365
3019,55,300,0,0,1.0,10,1.844904,71.72727272727273,25,0.04211834062500001,0.40173784,1,1.0,0.09090909090909091,0.2727272727272727
3019,56,300,0,0,1.0,10,0.556717,79.36363636363636,25,0.04142286395833334,0.61332757,1,1.0,0.0,0.18181818181818182
3019,57,300,0,0,1.0,10,3.952018,63.40909090909091,25,0.021105489374999998,0.23144927999999998,1,1.0,0.13636363636363635,0.4090909090909091
3019,58,300,0,0,1.0,10,2.770323,77.0,25,0.04582878229166665,0.51955982,1,1.0,0.045454545454545456,0.22727272727272727
3019,59,300,0,0,1.0,10,0.731923,80.36363636363636,25,0.03341099708333332,0.33882527,1,1.0,0.13636363636363635,0.2727272727272727
3019,60,300,0,0,1.0,10,1.098155,71.36363636363636,25,0.03580917375,0.45536381000000004,1,1.0,0.22727272727272727,0.22727272727272727
3019,61,300,0,0,1.0,10,4.855087,72.86363636363636,25,0.013232430416666668,0.13976082,1,1.0,0.09090909090909091,0.2727272727272727
3019,62,300,0,0,1.0,10,2.812205,69.95454545454545,25,0.06458578708333335,0.98157874,1,1.0,0.13636363636363635,0.4090909090909091
3019,63,300,0,0,1.0,10,0.584515,75.86363636363636,25,0.06493929187499999,0.83060166,1,1.0,0.18181818181818182,0.3181818181818182
3019,64,300,0,0,1.0,10,1.552096,72.13636363636364,25,0.07472821604166664,1.08529624,1,1.0,0.13636363636363635,0.2727272727272727
3019,65,300,0,0,1.0,10,1.684571,79.36363636363636,25,0.03859785041666667,0.32630622,1,1.0,0.09090909090909091,0.22727272727272727
3019,66,300,0,0,1.0,10,5.525965,70.0,25,0.014613275833333328,0.16521947999999997,1,1.0,0.13636363636363635,0.2727272727272727
3019,67,300,0,0,1.0,10,3.893602,78.9090909090909,25,0.03007970395833334,0.62652558,1,1.0,0.045454545454545456,0.13636363636363635
3019,68,300,0,0,1.0,10,1.602227,52.68181818181818,25,0.010858184791666663,0.13998552,1,1.0,0.3181818181818182,0.4090909090909091
3019,69,300,0,0,1.0,10,0.188168,53.13636363636363,25,0.040924311041666654,0.73028436,1,1.0,0.3181818181818182,0.3181818181818182
3019,70,300,0,0,1.0,10,0.768494,54.81818181818182,25,0.02633523645833333,0.33593145999999996,1,1.0,0.22727272727272727,0.4090909090909091
3019,71,300,0,0,1.0,10,2.069856,72.18181818181819,25,0.044939410416666666,0.31848572999999997,1,1.0,0.2727272727272727,0.2727272727272727
3019,72,300,0,0,1.0,10,0.962174,76.68181818181819,25,0.04218637437500001,0.58907871,1,1.0,0.13636363636363635,0.3181818181818182
3019,73,300,0,0,1.0,10,0.398073,67.54545454545455,25,0.022491013125,0.19255189999999997,1,1.0,0.18181818181818182,0.36363636363636365
3019,74,300,0,0,1.0,10,0.271209,49.72727272727273,25,0.03529331916666668,0.45919867000000003,1,1.0,0.2727272727272727,0.2727272727272727
3019,75,300,0,0,1.0,10,2.759006,77.45454545454545,25,0.029933859374999993,0.28997121000000003,1,1.0,0.4090909090909091,0.36363636363636365
3019,76,300,0,0,1.0,10,4.821427,80.0,25,0.04951120041666668,0.51599807,1,1.0,0.18181818181818182,0.18181818181818182
3019,77,300,0,0,1.0,10,7.84322,80.95454545454545,25,0.025476896875000002,0.4440935,1,1.0,0.18181818181818182,0.2727272727272727
3019,78,300,0,0,1.0,10,0.711833,58.0,25,0.020870725833333336,0.24436057000000003,1,1.0,0.4090909090909091,0.36363636363636365
3019,79,300,0,0,1.0,10,0.192532,58.36363636363637,25,0.03221197229166666,0.44267322,1,1.0,0.2727272727272727,0.5454545454545454
3019,80,300,0,0,1.0,10,0.812441,75.77272727272727,25,0.03903398145833333,0.45003143,1,1.0,0.45454545454545453,0.3181818181818182
3019,81,300,0,0,1.0,10,0.567733,69.13636363636364,25,0.015991666249999998,0.16321402000000002,1,1.0,0.3181818181818182,0.36363636363636365
3019,82,300,0,0,1.0,10,3.049777,65.95454545454545,25,0.053345409583333316,0.71191307,1,1.0,0.36363636363636365,0.4090909090909091
3019,83,300,0,0,1.0,10,0.612134,84.36363636363636,25,0.10075210312500005,1.3824874,1,1.0,0.09090909090909091,0.09090909090909091
3019,84,300,0,0,1.0,10,2.551495,87.13636363636364,25,0.03189347354166666,0.48126255,1,1.0,0.18181818181818182,0.18181818181818182
3019,85,300,0,0,1.0,10,2.976121,72.0,25,0.022855168124999995,0.26533506,1,1.0,0.2727272727272727,0.36363636363636365
3019,86,300,0,0,1.0,10,4.827,77.13636363636364,25,0.029517326666666677,0.42584785,1,1.0,0.13636363636363635,0.3181818181818182
3019,87,300,0,0,1.0,10,0.750411,69.86363636363636,25,0.02690506999999999,0.40407928000000004,1,1.0,0.3181818181818182,0.36363636363636365
3019,88,300,0,0,1.0,10,1.093995,63.31818181818182,25,0.03512161520833334,0.39765753000000004,1,1.0,0.3181818181818182,0.4090909090909091
3019,89,300,0,0,1.0,10,4.38594,78.36363636363636,25,0.05119674416666669,0.64432874,1,1.0,0.09090909090909091,0.13636363636363635
3019,90,300,0,0,1.0,10,0.613508,68.04545454545455,25,0.02830614875,0.32826936,1,1.0,0.36363636363636365,0.22727272727272727
3019,91,300,0,0,1.0,10,0.258401,64.22727272727273,25,0.028515720833333338,0.34615819999999997,1,1.0,0.18181818181818182,0.5
3019,92,300,0,0,1.0,10,1.901302,64.36363636363636,25,0.031800236875000006,0.25907282000000004,1,1.0,0.36363636363636365,0.3181818181818182
3019,93,300,0,0,1.0,10,1.799841,71.5,25,0.03570571333333332,0.48921555,1,1.0,0.2727272727272727,0.22727272727272727
3019,94,300,0,0,1.0,10,0.626026,80.04545454545455,25,0.04544531791666665,0.73421121,1,1.0,0.045454545454545456,0.18181818181818182
3019,95,300,0,0,1.0,10,5.602047,82.22727272727273,25,0.025261889583333332,0.19411193999999998,1,1.0,0.09090909090909091,0.18181818181818182
3019,96,300,0,0,1.0,10,0.845384,67.13636363636364,25,0.014682588333333337,0.12923314000000002,1,1.0,0.45454545454545453,0.4090909090909091
3019,97,300,0,0,1.0,10,0.787685,75.54545454545455,25,0.030635862916666663,0.5781724100000001,1,1.0,0.22727272727272727,0.2727272727272727
3019,98,300,0,0,1.0,10,3.840575,86.27272727272727,25,0.02604746875,0.20718653000000004,1,1.0,0.13636363636363635,0.22727272727272727
3019,99,300,0,0,1.0,10,0.165664,73.77272727272727,25,0.026844707083333336,0.231138,1,1.0,0.045454545454545456,0.2727272727272727
3019,100,300,0,0,1.0,10,2.524845,67.27272727272727,25,0.04816746145833334,0.7223181399999999,1,1.0,0.22727272727272727,0.45454545454545453
3014,1,300,5,5,1.0,10,0.470371,78.375,43,0.03762245880952377,0.5023921,4,2.15,0.175,0.225
3014,2,300,5,5,1.0,10,0.341461,59.4,23,0.018753768863636354,0.12242479,2,1.2777777777777777,0.4,0.3
3014,3,300,5,5,1.0,10,0.270686,74.0,6,0.03641264200000001,0.16229523999999998,6,6.0,0.3333333333333333,0.3333333333333333
3014,4,300,5,5,1.0,10,2.980048,57.940298507462686,70,0.009795564420289853,0.19461448999999997,21,14.0,0.29850746268656714,0.3283582089552239
3014,5,300,5,5,1.0,10,0.661404,59.09230769230769,68,0.014243900522388067,0.27085194999999995,7,2.8333333333333335,0.4461538461538462,0.4
3014,6,300,5,5,1.0,10,0.333619,70.06666666666666,18,0.019309950294117653,0.16870164999999998,2,1.5,0.3333333333333333,0.3333333333333333
3014,7,300,5,5,1.0,10,0.326457,71.0923076923077,68,0.022458301865671635,0.43567891999999997,68,68.0,0.27692307692307694,0.3230769230769231
3014,8,300,5,5,1.0,10,0.113199,35.06716417910448,539,0.015270646951672868,0.44268759,46,22.458333333333332,0.5970149253731343,0.6044776119402985
3014,9,300,5,5,1.0,10,1.427175,77.28461538461538,133,0.031003948636363625,0.79289641,11,5.541666666666667,0.27692307692307694,0.25384615384615383
3014,10,300,5,5,1.0,10,0.447369,68.88206785137318,622,0.012803734645732687,0.57956663,41,25.916666666666668,0.2730210016155089,0.27948303715670436
3014,11,300,5,5,1.0,10,1.668473,42.51428571428571,73,0.018468968124999985,0.44277003000000004,8,3.4761904761904763,0.5285714285714286,0.5714285714285714
3014,12,300,5,5,1.0,10,0.517246,65.03275109170306,461,0.03307195506521745,1.7331776299999997,47,19.208333333333332,0.3406113537117904,0.40611353711790393
3014,13,300,5,5,1.0,10,0.056611,93.0,4,0.16048242499999998,0.39913413,4,4.0,1.0,1.0
3014,14,300,5,5,1.0,10,0.578022,73.71304347826087,348,0.021680786253602313,0.71591072,27,14.5,0.2492753623188406,0.26956521739130435
3014,15,300,5,5,1.0,10,1.861932,-1,3,0.4720458375,1.0445154700000001,3,3.0,-1,-1
3014,16,300,5,5,1.0,10,1.518259,79.77227722772277,104,0.01835364626213592,0.24031397000000004,8,4.7272727272727275,0.21782178217821782,0.2376237623762376
3014,17,300,5,5,1.0,10,0.912798,78.29362880886427,364,0.02971925327823688,0.45738909,32,15.166666666666666,0.20221606648199447,0.22714681440443213
3014,18,300,5,5,1.0,10,1.248316,51.8,28,0.027846746296296295,0.64798255,3,1.6470588235294117,0.4,0.44
3014,19,300,5,5,1.0,10,0.140249,64.8,8,0.19145311285714287,0.66567387,8,8.0,0.4,0.4
3014,20,300,5,5,1.0,10,0.723188,83.26086956521739,49,0.023967505833333343,0.44240426,49,49.0,0.21739130434782608,0.1956521739130435
3014,21,300,5,5,1.0,10,1.558022,75.05405405405405,40,0.020010724615384626,0.33159113,8,3.6363636363636362,0.16216216216216217,0.21621621621621623
3014,22,300,5,5,1.0,10,1.867883,70.92222222222222,93,0.02594414891304349,0.5845034,7,3.875,0.18888888888888888,0.2777777777777778
3014,23,300,5,5,1.0,10,6.871672,-1,2,0.46928731,0.48214973,2,2.0,-1,-1
3014,24,300,5,5,1.0,10,0.789145,74.78155339805825,209,0.035505258798076915,0.99143884,15,8.708333333333334,0.22815533980582525,0.24757281553398058
3014,25,300,5,5,1.0,10,3.243338,70.16666666666667,45,0.03999429681818181,0.5989741500000001,45,45.0,0.2857142857142857,0.30952380952380953
3014,26,300,5,5,1.0,10,0.511653,64.6,23,0.04242912613636363,0.39915006999999997,4,1.2777777777777777,0.15,0.45
3014,27,300,5,5,1.0,10,0.774492,-1,3,0.0076611399999999994,0.01629148,3,3.0,-1,-1
3014,28,300,5,5,1.0,10,4.530043,91.11111111111111,12,0.07851248681818183,0.58170621,12,12.0,0.4444444444444444,0.3333333333333333
3014,29,300,5,5,1.0,10,0.764953,-1,2,0.071242135,0.09088411,2,2.0,-1,-1
3014,30,300,5,5,1.0,10,2.549281,74.77634961439588,392,0.032575332378516626,1.09990081,40,16.333333333333332,0.2262210796915167,0.23393316195372751
3014,31,300,5,5,1.0,10,1.310953,87.15384615384616,16,0.17297510333333335,1.1134157199999999,16,16.0,0.38461538461538464,0.07692307692307693
3014,32,300,5,5,1.0,10,3.236061,74.09635416666667,387,0.02839185603626944,1.15653016,33,16.125,0.2265625,0.2421875
3014,33,300,5,5,1.0,10,2.172267,75.78260869565217,26,0.0150967618,0.10395948999999999,2,1.2380952380952381,0.34782608695652173,0.34782608695652173
3014,34,300,5,5,1.0,10,0.638268,67.83333333333333,9,0.053861650625,0.30916539,9,9.0,0.3333333333333333,0.16666666666666666
3014,35,300,5,5,1.0,10,1.642625,74.86792452830188,56,0.03938723645454544,1.2492843900000001,3,2.3333333333333335,0.1320754716981132,0.18867924528301888
3014,36,300,5,5,1.0,10,2.654303,99.75,7,0.031588703333333336,0.15150841,7,7.0,0.0,0.0
3014,37,300,5,5,1.0,10,1.081541,67.94444444444444,39,0.0198656697368421,0.22843731,5,2.1666666666666665,0.19444444444444445,0.1388888888888889
3014,38,300,5,5,1.0,10,0.590308,56.92888888888889,228,0.009804922048458151,0.44097755,21,9.91304347826087,0.38666666666666666,0.4622222222222222
3014,39,300,5,5,1.0,10,0.052445,38.078947368421055,41,0.0184670395,0.43860558000000005,4,1.7083333333333333,0.5263157894736842,0.5
3014,40,300,5,5,1.0,10,0.678295,61.364583333333336,99,0.015516882244897959,0.32090355000000004,10,4.304347826086956,0.34375,0.4583333333333333
3014,41,300,5,5,1.0,10,0.690791,75.74683544303798,161,0.03349048115624999,0.60799387,15,6.708333333333333,0.25949367088607594,0.2468354430379747
3014,42,300,5,5,1.0,10,2.718797,99.0,4,0.10923836333333332,0.26717794,4,4.0,0.0,0.0
3014,43,300,5,5,1.0,10,7.543857,78.0625,19,0.03398743805555556,0.26496165,2,1.0555555555555556,0.1875,0.25
3014,44,300,5,5,1.0,10,0.650183,100.0,4,0.15773848,0.43598741999999996,4,4.0,0.0,0.0
3014,45,300,5,5,1.0,10,0.065871,60.22222222222222,30,0.021205811379310355,0.37904895,30,30.0,0.37037037037037035,0.37037037037037035
3014,46,300,5,5,1.0,10,0.515488,96.5,5,0.10984931749999999,0.40759716,5,5.0,0.5,0.0
3014,47,300,5,5,1.0,10,1.039259,78.61538461538461,16,0.007929941666666667,0.06983203,2,1.4545454545454546,0.0,0.3076923076923077
3014,48,300,5,5,1.0,10,4.128116,90.375,11,0.013244521499999998,0.09036377999999999,11,11.0,0.0,0.0
3014,49,300,5,5,1.0,10,2.22315,81.11904761904762,45,0.036802397840909086,0.66904987,4,1.9565217391304348,0.14285714285714285,0.23809523809523808
3014,50,300,5,5,1.0,10,1.377688,-1,2,0.18158753500000002,0.26175909,2,2.0,-1,-1
3014,51,300,5,5,1.0,10,0.630866,59.26282051282051,159,0.03729490041139245,1.01685374,8,6.36,0.27564102564102566,0.33974358974358976
3014,52,300,5,5,1.0,10,0.263211,75.19047619047619,24,0.0899414502173913,1.12193881,2,1.1428571428571428,0.14285714285714285,0.19047619047619047
3014,53,300,5,5,1.0,10,3.151744,71.14,53,0.015561762211538464,0.23510262,9,3.7857142857142856,0.16,0.18
3014,54,300,5,5,1.0,10,0.917194,62.071895424836605,156,0.023066988870967732,0.5114605,17,7.090909090909091,0.30718954248366015,0.35294117647058826
3014,55,300,5,5,1.0,10,0.174704,65.28571428571429,24,0.01643883347826087,0.15349978,8,2.4,0.38095238095238093,0.5238095238095238
3014,56,300,5,5,1.0,10,0.840516,81.0,23,0.007778393409090911,0.06006406,23,23.0,0.15,0.05
3014,57,300,5,5,1.0,10,0.543612,52.0,16,0.032321072,0.44797137000000004,4,1.7777777777777777,0.3076923076923077,0.6923076923076923
3014,58,300,5,5,1.0,10,3.342405,-1,2,0.22613472,0.28856019,2,2.0,-1,-1
3014,59,300,5,5,1.0,10,1.152234,70.70588235294117,20,0.04757954657894737,0.50405325,7,1.8181818181818181,0.11764705882352941,0.17647058823529413
3014,60,300,5,5,1.0,10,2.6812,71.90384615384616,55,0.04450134398148147,0.39126483999999995,4,2.391304347826087,0.11538461538461539,0.25
3014,61,300,5,5,1.0,10,4.857254,-1,2,0.135820895,0.14762213,2,2.0,-1,-1
3014,62,300,5,5,1.0,10,0.215437,54.48148148148148,30,0.04121689844827586,0.45606135000000003,4,1.5789473684210527,0.2962962962962963,0.4444444444444444
3014,63,300,5,5,1.0,10,0.307706,65.78378378378379,632,0.00966659661648176,0.47299788000000004,117,26.333333333333332,0.314785373608903,0.3179650238473768
3014,64,300,5,5,1.0,10,1.676073,80.04761904761905,24,0.021341003043478267,0.17161885,2,1.2,0.09523809523809523,0.19047619047619047
3014,65,300,5,5,1.0,10,0.46913,70.93719806763285,210,0.029134630956937798,0.70050017,18,8.75,0.30434782608695654,0.2898550724637681
3014,66,300,5,5,1.0,10,0.259057,55.61363636363637,47,0.04756600923913042,1.72626636,7,1.9583333333333333,0.4318181818181818,0.5227272727272727
3014,67,300,5,5,1.0,10,0.525886,59.111111111111114,39,0.020503449736842094,0.47335520999999997,9,3.5454545454545454,0.3333333333333333,0.3888888888888889
3014,68,300,5,5,1.0,10,0.192727,54.8,93,0.04030903440217395,0.72564928,9,3.72,0.3111111111111111,0.36666666666666664
3014,69,300,5,5,1.0,10,0.277908,70.50666666666666,78,0.02239916344155844,0.31413079,11,3.9,0.30666666666666664,0.3333333333333333
3014,70,300,5,5,1.0,10,1.277497,61.910614525139664,540,0.022675401419295013,1.18358856,57,22.5,0.3407821229050279,0.3463687150837989
3014,71,300,5,5,1.0,10,0.111142,41.31645569620253,82,0.024740628333333327,0.53868612,14,5.466666666666667,0.569620253164557,0.5949367088607594
3014,72,300,5,5,1.0,10,1.716458,85.75,51,0.03834243769999998,0.26894833,5,2.125,0.125,0.16666666666666666
3014,73,300,5,5,1.0,10,0.346417,49.204324324324325,928,0.027182965544768022,1.42537031,58,38.666666666666664,0.45837837837837836,0.4821621621621622
3014,74,300,5,5,1.0,10,0.88497,88.29411764705883,20,0.05259931368421054,0.44541513,3,1.4285714285714286,0.058823529411764705,0.11764705882352941
3014,75,300,5,5,1.0,10,2.756104,90.5,9,0.029224693125,0.1438708,9,9.0,0.16666666666666666,0.16666666666666666
3014,76,300,5,5,1.0,10,3.131984,72.02380952380952,87,0.05146668174418609,1.67857399,4,3.48,0.25,0.34523809523809523
3014,77,300,5,5,1.0,10,2.476723,69.65128205128205,198,0.03915867238578676,1.0982833,13,8.25,0.2205128205128205,0.26153846153846155
3014,78,300,5,5,1.0,10,0.402941,64.04651162790698,89,0.024576725625000007,0.43583213000000004,44,12.714285714285714,0.313953488372093,0.29069767441860467
3014,79,300,5,5,1.0,10,0.003546,8.531120331950207,244,0.013676083189300412,0.33647151000000003,22,10.166666666666666,0.983402489626556,0.983402489626556
3014,80,300,5,5,1.0,10,1.374829,55.307432432432435,299,0.008001071560402686,0.28797277,45,14.238095238095237,0.43243243243243246,0.44594594594594594
3014,81,300,5,5,1.0,10,1.303928,85.5,31,0.07509671900000002,0.8611599600000001,31,31.0,0.25,0.21428571428571427
3014,82,300,5,5,1.0,10,0.246476,58.21153846153846,159,0.01847818848101265,0.76981414,12,6.625,0.391025641025641,0.3782051282051282
3014,83,300,5,5,1.0,10,0.762758,60.55,163,0.05964923910493823,1.4873861499999999,11,6.52,0.44375,0.46875
3014,84,300,5,5,1.0,10,1.823755,70.4,8,0.10485064928571428,0.45913518,8,8.0,0.6,0.6
3014,85,300,5,5,1.0,10,0.678996,65.58365758754864,260,0.02655089779922778,0.4222474,21,10.833333333333334,0.27626459143968873,0.3424124513618677
3014,86,300,5,5,1.0,10,2.506293,93.0,7,0.030603108333333337,0.13170941,7,7.0,0.5,0.25
3014,87,300,5,5,1.0,10,0.212429,63.92,28,0.03275029703703703,0.26177394000000004,3,1.12,0.24,0.4
3014,88,300,5,5,1.0,10,0.731084,50.357142857142854,17,0.06131848468750001,0.88386846,17,17.0,0.5,0.5714285714285714
3014,89,300,5,5,1.0,10,2.09096,87.33333333333333,24,0.06335549826086959,0.99466725,24,24.0,0.2857142857142857,0.19047619047619047
3014,90,300,5,5,1.0,10,4.342412,62.776119402985074,137,0.026245435220588226,0.5922730100000001,11,5.708333333333333,0.34328358208955223,0.417910447761194
3014,91,300,5,5,1.0,10,1.269537,75.45398773006134,166,0.021027822878787877,0.47824532,14,6.916666666666667,0.15950920245398773,0.22085889570552147
3014,92,300,5,5,1.0,10,0.031683,88.0,4,0.045893028333333336,0.12929009,4,4.0,0.0,0.0
3014,93,300,5,5,1.0,10,5.308741,-1,2,0.019600435,0.02509718,2,2.0,-1,-1
3014,94,300,5,5,1.0,10,0.795509,60.847328244274806,134,0.037605484360902275,0.9495853999999999,10,5.583333333333333,0.37404580152671757,0.4122137404580153
3014,95,300,5,5,1.0,10,0.27947,92.0,5,0.036854452499999996,0.16083056,5,5.0,0.0,0.0
3014,96,300,5,5,1.0,10,1.512151,76.45,23,0.021636805454545452,0.31758847,4,1.15,0.25,0.2
3014,97,300,5,5,1.0,10,0.703143,63.09322033898305,121,0.031133882958333328,0.98049643,11,5.041666666666667,0.3644067796610169,0.423728813559322
3014,98,300,5,5,1.0,10,4.458145,75.88888888888889,12,0.026770069545454543,0.23184991,5,2.4,0.3333333333333333,0.2222222222222222
3014,99,300,5,5,1.0,10,0.361127,46.86734693877551,101,0.017359202450000003,0.4187878100000001,16,4.590909090909091,0.5510204081632653,0.5306122448979592
3014,100,300,5,5,1.0,10,4.413177,-1,3,0.15172658,0.27708992,3,3.0,-1,-1
3003,1,300,0,0,1.0,10,0.594126,64.04545454545455,25,0.015502043541666663,0.1687756,1,1.0,0.36363636363636365,0.45454545454545453
3003,2,300,0,0,1.0,10,2.277812,69.54545454545455,25,0.02327020333333334,0.30796906,1,1.0,0.2727272727272727,0.36363636363636365
3003,3,300,0,0,1.0,10,0.388034,69.9090909090909,25,0.0050457910416666675,0.04668432,1,1.0,0.22727272727272727,0.3181818181818182
3003,4,300,0,0,1.0,10,1.224499,75.13636363636364,25,0.019547165416666668,0.17395862,1,1.0,0.18181818181818182,0.2727272727272727
3003,5,300,0,0,1.0,10,0.876694,76.0,25,0.016204735833333334,0.16800178,1,1.0,0.2727272727272727,0.13636363636363635
3003,6,300,0,0,1.0,10,0.347734,43.27272727272727,25,0.0129332475,0.14750003,1,1.0,0.18181818181818182,0.2727272727272727
3003,7,300,0,0,1.0,10,1.542468,74.86363636363636,25,0.03728697958333333,0.33391272,1,1.0,0.13636363636363635,0.3181818181818182
3003,8,300,0,0,1.0,10,4.629077,78.36363636363636,25,0.024047964374999998,0.31734673,1,1.0,0.09090909090909091,0.18181818181818182
3003,9,300,0,0,1.0,10,1.369956,64.27272727272727,25,0.00808071,0.08667398,1,1.0,0.13636363636363635,0.22727272727272727
3003,10,300,0,0,1.0,10,3.869555,80.9090909090909,25,0.03879877354166667,0.53804071,1,1.0,0.13636363636363635,0.09090909090909091
3003,11,300,0,0,1.0,10,0.807627,56.04545454545455,25,0.02478415979166666,0.23069884000000002,1,1.0,0.4090909090909091,0.45454545454545453
3003,12,300,0,0,1.0,10,1.514266,80.77272727272727,25,0.058243980208333344,0.62888457,1,1.0,0.09090909090909091,0.3181818181818182
3003,13,300,0,0,1.0,10,1.951031,68.72727272727273,25,0.017315746249999996,0.26157901,1,1.0,0.18181818181818182,0.18181818181818182
3003,14,300,0,0,1.0,10,0.76969,80.54545454545455,25,0.04424666104166666,0.56112049,1,1.0,0.09090909090909091,0.09090909090909091
3003,15,300,0,0,1.0,10,4.052531,76.0909090909091,25,0.022626915625000004,0.23100951,1,1.0,0.09090909090909091,0.13636363636363635
3003,16,300,0,0,1.0,10,1.911679,65.27272727272727,25,0.009897668333333337,0.07337846,1,1.0,0.13636363636363635,0.22727272727272727
3003,17,300,0,0,1.0,10,3.219675,84.95454545454545,25,0.019930615833333328,0.15000711,1,1.0,0.09090909090909091,0.18181818181818182
3003,18,300,0,0,1.0,10,0.171518,61.45454545454545,25,0.011903998333333334,0.15229737999999998,1,1.0,0.36363636363636365,0.36363636363636365
3003,19,300,0,0,1.0,10,6.654651,41.36363636363637,25,0.004965605416666667,0.031042300000000002,1,1.0,0.5,0.5909090909090909
3003,20,300,0,0,1.0,10,0.635665,65.13636363636364,25,0.04977608624999998,0.8481313899999999,1,1.0,0.13636363636363635,0.36363636363636365
3003,21,300,0,0,1.0,10,1.317297,78.4090909090909,25,0.054116827708333315,0.68991925,1,1.0,0.18181818181818182,0.3181818181818182
3003,22,300,0,0,1.0,10,2.975361,78.4090909090909,25,0.02194977270833333,0.31345018999999996,1,1.0,0.09090909090909091,0.22727272727272727
3003,23,300,0,0,1.0,10,0.67467,54.13636363636363,25,0.012036606875000003,0.12193088,1,1.0,0.5,0.5909090909090909
3003,24,300,0,0,1.0,10,0.254168,53.54545454545455,25,0.007972861250000006,0.10318643,1,1.0,0.13636363636363635,0.4090909090909091
3003,25,300,0,0,1.0,10,0.881128,62.63636363636363,25,0.09912496187500001,1.1919922299999999,1,1.0,0.0,0.4090909090909091
3003,26,300,0,0,1.0,10,0.14636,46.31818181818182,25,0.029292208750000003,0.35611355999999994,1,1.0,0.6363636363636364,0.5909090909090909
3003,27,300,0,0,1.0,10,0.691801,73.27272727272727,25,0.028826938958333336,0.4272529,1,1.0,0.3181818181818182,0.22727272727272727
3003,28,300,0,0,1.0,10,0.725309,70.54545454545455,25,0.0187953975,0.18894041,1,1.0,0.4090909090909091,0.36363636363636365
3003,29,300,0,0,1.0,10,1.879788,78.36363636363636,25,0.014236797083333336,0.13917504,1,1.0,0.22727272727272727,0.2727272727272727
3003,30,300,0,0,1.0,10,1.054242,57.68181818181818,25,0.017120938750000005,0.13934129,1,1.0,0.4090909090909091,0.4090909090909091
3003,31,300,0,0,1.0,10,1.137119,53.63636363636363,25,0.005783825833333333,0.08162072,1,1.0,0.3181818181818182,0.5
3003,32,300,0,0,1.0,10,1.010208,79.9090909090909,25,0.07626745104166668,0.82691603,1,1.0,0.09090909090909091,0.13636363636363635
3003,33,300,0,0,1.0,10,1.229346,62.27272727272727,25,0.01722087604166667,0.18332345,1,1.0,0.22727272727272727,0.3181818181818182
3003,34,300,0,0,1.0,10,2.65077,82.18181818181819,25,0.03363458854166667,0.29008699,1,1.0,0.0,0.13636363636363635
3003,35,300,0,0,1.0,10,3.057665,78.95454545454545,25,0.05726037187499997,0.68084167,1,1.0,0.09090909090909091,0.22727272727272727
3003,36,300,0,0,1.0,10,1.344962,70.22727272727273,25,0.02413435395833333,0.2685198,1,1.0,0.22727272727272727,0.3181818181818182
3003,37,300,0,0,1.0,10,0.087398,61.13636363636363,25,0.05906302395833335,0.70989637,1,1.0,0.22727272727272727,0.5909090909090909
